,Stock Price,Strike Price,Time to Maturity,Risk-Free Rate,Volatility,Option Type,Option Price
20027,177.3441,148.8055,0.25,0.05,0.25,call,30.9728
20028,224.6063,278.6108,0.25,0.05,0.25,call,0.6818
20029,227.0758,84.2889,0.25,0.05,0.25,call,143.834
20030,246.0471,190.3515,0.25,0.05,0.25,call,58.2099
20031,246.2782,264.7447,0.25,0.05,0.25,call,6.4812
20032,105.9433,199.0118,0.25,0.05,0.25,call,0.0
20033,245.1988,224.9126,0.25,0.05,0.25,call,26.6395
20034,287.5405,211.9107,0.25,0.05,0.25,call,78.3161
20035,71.9799,171.4296,0.25,0.05,0.25,call,0.0
20036,55.9253,102.8884,0.25,0.05,0.25,call,0.0
20037,93.9985,295.9949,0.25,0.05,0.25,call,0.0
20038,230.2554,253.2296,0.25,0.05,0.25,call,4.5721
20039,282.3301,258.0022,0.25,0.05,0.25,call,31.4124
20040,126.2068,80.8569,0.25,0.05,0.25,call,46.3547
20041,115.9494,211.0085,0.25,0.05,0.25,call,0.0
20042,211.1943,119.8685,0.25,0.05,0.25,call,92.8148
20043,267.1734,81.9152,0.25,0.05,0.25,call,186.2758
20044,185.466,177.8935,0.25,0.05,0.25,call,14.7214
20045,223.7201,254.571,0.25,0.05,0.25,call,2.7956
20046,298.0106,213.4139,0.25,0.05,0.25,call,87.274
20047,167.7998,169.1322,0.25,0.05,0.25,call,8.7332
20048,83.413,103.4388,0.25,0.05,0.25,call,0.2546
20049,222.2623,263.6089,0.25,0.05,0.25,call,1.4725
20050,164.1885,102.9013,0.25,0.05,0.25,call,62.5657
20051,264.7625,152.3225,0.25,0.05,0.25,call,114.3322
20052,216.5206,196.0057,0.25,0.05,0.25,call,25.534
20053,146.0829,171.1901,0.25,0.05,0.25,call,1.173
20054,165.293,202.8813,0.25,0.05,0.25,call,0.6084
20055,107.7899,194.5699,0.25,0.05,0.25,call,0.0
20056,130.8548,77.0959,0.25,0.05,0.25,call,54.7166
20057,163.0863,221.5361,0.25,0.05,0.25,call,0.0744
20058,207.7163,66.311,0.25,0.05,0.25,call,142.229
20059,92.6175,179.7408,0.25,0.05,0.25,call,0.0
20060,175.1259,200.407,0.25,0.05,0.25,call,2.0161
20061,171.9064,274.4661,0.25,0.05,0.25,call,0.0009
20062,280.3258,132.3809,0.25,0.05,0.25,call,149.5893
20063,108.0798,220.3516,0.25,0.05,0.25,call,0.0
20064,53.6295,198.4978,0.25,0.05,0.25,call,0.0
20065,171.65,196.1695,0.25,0.05,0.25,call,2.0146
20066,242.8464,217.9877,0.25,0.05,0.25,call,30.1128
20067,105.8174,258.306,0.25,0.05,0.25,call,0.0
20068,60.8569,276.7377,0.25,0.05,0.25,call,0.0
20069,80.2642,223.582,0.25,0.05,0.25,call,0.0
20070,287.0407,172.6624,0.25,0.05,0.25,call,116.5232
20071,155.1915,147.3752,0.25,0.05,0.25,call,13.282
20072,200.3198,145.3182,0.25,0.05,0.25,call,56.8317
20073,121.1232,57.923,0.25,0.05,0.25,call,63.9198
20074,118.707,294.7229,0.25,0.05,0.25,call,0.0
20075,209.5876,89.3387,0.25,0.05,0.25,call,121.3587
20076,216.3399,93.8645,0.25,0.05,0.25,call,123.6415
20077,266.0219,245.7002,0.25,0.05,0.25,call,27.6383
20078,284.4455,78.2332,0.25,0.05,0.25,call,207.1841
20079,176.4169,212.226,0.25,0.05,0.25,call,0.9228
20080,216.0805,195.3069,0.25,0.05,0.25,call,25.7193
20081,137.5295,165.3527,0.25,0.05,0.25,call,0.7263
20082,71.6414,195.2934,0.25,0.05,0.25,call,0.0
20083,121.349,290.8432,0.25,0.05,0.25,call,0.0
20084,278.6938,270.1586,0.25,0.05,0.25,call,20.3556
20085,278.9601,63.5336,0.25,0.05,0.25,call,216.2157
20086,159.403,184.0568,0.25,0.05,0.25,call,1.6068
20087,128.2616,140.2113,0.25,0.05,0.25,call,2.7497
20088,242.8292,134.6109,0.25,0.05,0.25,call,109.8905
20089,91.5994,230.3257,0.25,0.05,0.25,call,0.0
20090,204.1541,139.658,0.25,0.05,0.25,call,66.2359
20091,93.665,162.0496,0.25,0.05,0.25,call,0.0
20092,225.9848,290.6663,0.25,0.05,0.25,call,0.3391
20093,194.3125,154.3758,0.25,0.05,0.25,call,42.068
20094,146.8195,78.6315,0.25,0.05,0.25,call,69.1648
20095,76.1135,195.425,0.25,0.05,0.25,call,0.0
20096,126.8973,90.0307,0.25,0.05,0.25,call,37.9936
20097,64.0996,160.8801,0.25,0.05,0.25,call,0.0
20098,245.2651,139.0128,0.25,0.05,0.25,call,107.9792
20099,218.8606,163.8322,0.25,0.05,0.25,call,57.1243
20100,280.8671,118.6364,0.25,0.05,0.25,call,163.7043
20101,131.5429,166.7945,0.25,0.05,0.25,call,0.2627
20102,70.8857,213.5996,0.25,0.05,0.25,call,0.0
20103,246.7805,239.8876,0.25,0.05,0.25,call,17.6251
20104,215.364,196.2035,0.25,0.05,0.25,call,24.4257
20105,172.6605,110.2516,0.25,0.05,0.25,call,63.7789
20106,290.3197,131.4379,0.25,0.05,0.25,call,160.5145
20107,179.0237,199.6917,0.25,0.05,0.25,call,2.9514
20108,117.7836,230.9086,0.25,0.05,0.25,call,0.0
20109,101.2745,60.3958,0.25,0.05,0.25,call,41.629
20110,242.2323,217.7922,0.25,0.05,0.25,call,29.7506
20111,103.5297,149.4895,0.25,0.05,0.25,call,0.0103
20112,232.5656,146.0616,0.25,0.05,0.25,call,88.3188
20113,227.326,201.099,0.25,0.05,0.25,call,30.6158
20114,144.6111,260.2979,0.25,0.05,0.25,call,0.0
20115,296.3345,131.1838,0.25,0.05,0.25,call,166.7803
20116,134.2679,85.6674,0.25,0.05,0.25,call,49.665
20117,92.8246,138.2245,0.25,0.05,0.25,call,0.004
20118,156.1863,82.4859,0.25,0.05,0.25,call,74.725
20119,142.8456,127.8381,0.25,0.05,0.25,call,18.0247
20120,257.7754,237.3502,0.25,0.05,0.25,call,27.3274
20121,261.743,70.8824,0.25,0.05,0.25,call,191.741
20122,67.8503,181.0515,0.25,0.05,0.25,call,0.0
20123,166.0753,148.5465,0.25,0.05,0.25,call,21.0214
20124,74.9292,177.4243,0.25,0.05,0.25,call,0.0
20125,194.9719,121.2282,0.25,0.05,0.25,call,75.2499
20126,169.4969,290.5262,0.25,0.05,0.25,call,0.0001
20127,65.9811,261.6465,0.25,0.05,0.25,call,0.0
20128,295.1041,250.4685,0.25,0.05,0.25,call,48.9514
20129,148.4544,150.7892,0.25,0.05,0.25,call,7.1813
20130,230.1127,268.4468,0.25,0.05,0.25,call,1.9827
20131,122.9287,122.0907,0.25,0.05,0.25,call,7.3172
20132,151.6858,56.3306,0.25,0.05,0.25,call,96.055
20133,193.1225,89.5814,0.25,0.05,0.25,call,104.6539
20134,234.8374,119.8363,0.25,0.05,0.25,call,116.4897
20135,89.0429,89.4974,0.25,0.05,0.25,call,4.7575
20136,182.1432,224.0125,0.25,0.05,0.25,call,0.6466
20137,290.203,57.1782,0.25,0.05,0.25,call,233.7351
20138,208.8474,214.7041,0.25,0.05,0.25,call,8.9696
20139,136.5545,193.7273,0.25,0.05,0.25,call,0.0215
20140,194.5939,283.2663,0.25,0.05,0.25,call,0.0156
20141,295.8375,134.7785,0.25,0.05,0.25,call,162.7332
20142,187.8125,299.7214,0.25,0.05,0.25,call,0.001
20143,68.8332,82.9493,0.25,0.05,0.25,call,0.3495
20144,97.548,189.1317,0.25,0.05,0.25,call,0.0
20145,293.9565,260.2807,0.25,0.05,0.25,call,39.3905
20146,109.6934,242.7155,0.25,0.05,0.25,call,0.0
20147,119.2193,94.8708,0.25,0.05,0.25,call,25.6627
20148,245.1824,182.2162,0.25,0.05,0.25,call,65.2866
20149,204.4586,289.7142,0.25,0.05,0.25,call,0.0333
20150,253.4689,142.678,0.25,0.05,0.25,call,112.5633
20151,217.1502,202.1444,0.25,0.05,0.25,call,21.4051
20152,203.9129,292.0832,0.25,0.05,0.25,call,0.0251
20153,50.9839,152.5947,0.25,0.05,0.25,call,0.0
20154,299.4276,85.444,0.25,0.05,0.25,call,215.045
20155,101.5253,205.1602,0.25,0.05,0.25,call,0.0
20156,262.607,273.0978,0.25,0.05,0.25,call,10.0152
20157,77.8664,140.5412,0.25,0.05,0.25,call,0.0
20158,110.038,179.361,0.25,0.05,0.25,call,0.0003
20159,218.2491,241.9075,0.25,0.05,0.25,call,3.915
20160,203.2953,228.8958,0.25,0.05,0.25,call,2.9494
20161,278.0356,126.6345,0.25,0.05,0.25,call,152.9742
20162,106.9022,126.219,0.25,0.05,0.25,call,0.7618
20163,69.2709,58.2977,0.25,0.05,0.25,call,11.9393
20164,121.882,250.6776,0.25,0.05,0.25,call,0.0
20165,128.9532,85.9685,0.25,0.05,0.25,call,44.054
20166,277.6534,245.7586,0.25,0.05,0.25,call,37.2782
20167,96.8867,110.3863,0.25,0.05,0.25,call,1.189
20168,262.7186,81.648,0.25,0.05,0.25,call,182.0848
20169,256.9947,54.4214,0.25,0.05,0.25,call,203.2494
20170,145.9037,185.7892,0.25,0.05,0.25,call,0.268
20171,165.7116,65.4376,0.25,0.05,0.25,call,101.0868
20172,279.3262,117.0325,0.25,0.05,0.25,call,163.7475
20173,217.7965,174.3817,0.25,0.05,0.25,call,45.8635
20174,256.3093,65.1342,0.25,0.05,0.25,call,191.9842
20175,179.252,95.3257,0.25,0.05,0.25,call,85.1104
20176,72.8194,217.5899,0.25,0.05,0.25,call,0.0
20177,209.5192,173.7661,0.25,0.05,0.25,call,38.4659
20178,59.396,257.5151,0.25,0.05,0.25,call,0.0
20179,203.0331,138.0724,0.25,0.05,0.25,call,66.6799
20180,235.334,232.1226,0.25,0.05,0.25,call,14.8773
20181,217.3902,123.4893,0.25,0.05,0.25,call,95.4349
20182,284.2471,257.2424,0.25,0.05,0.25,call,33.5784
20183,273.6336,293.4504,0.25,0.05,0.25,call,7.4071
20184,135.2754,62.6105,0.25,0.05,0.25,call,73.4426
20185,166.2945,172.9623,0.25,0.05,0.25,call,6.3326
20186,136.7644,143.6299,0.25,0.05,0.25,call,4.6948
20187,73.6477,222.7862,0.25,0.05,0.25,call,0.0
20188,100.0135,73.5054,0.25,0.05,0.25,call,27.4387
20189,138.4518,222.1991,0.25,0.05,0.25,call,0.0006
20190,264.397,255.0184,0.25,0.05,0.25,call,20.0962
20191,118.3843,149.3094,0.25,0.05,0.25,call,0.2623
20192,248.5619,86.2358,0.25,0.05,0.25,call,163.3973
20193,138.0303,172.2586,0.25,0.05,0.25,call,0.3742
20194,136.223,207.3488,0.25,0.05,0.25,call,0.0031
20195,258.1023,117.8551,0.25,0.05,0.25,call,141.7112
20196,165.6497,283.8285,0.25,0.05,0.25,call,0.0001
20197,98.6326,61.6707,0.25,0.05,0.25,call,37.7282
20198,222.5853,66.8764,0.25,0.05,0.25,call,156.5397
20199,98.0603,58.4032,0.25,0.05,0.25,call,40.3826
20200,245.1963,189.6207,0.25,0.05,0.25,call,58.0791
20201,253.6418,288.6367,0.25,0.05,0.25,call,3.1667
20202,209.3477,62.887,0.25,0.05,0.25,call,147.2419
20203,104.2106,76.8218,0.25,0.05,0.25,call,28.3628
20204,197.4008,163.7957,0.25,0.05,0.25,call,36.167
20205,132.4766,152.5822,0.25,0.05,0.25,call,1.3865
20206,111.0405,67.8006,0.25,0.05,0.25,call,44.0822
20207,299.8916,88.0557,0.25,0.05,0.25,call,212.9298
20208,206.9006,57.0639,0.25,0.05,0.25,call,150.5455
20209,224.6265,196.8664,0.25,0.05,0.25,call,31.8085
20210,76.243,89.1879,0.25,0.05,0.25,call,0.6295
20211,187.9802,217.7807,0.25,0.05,0.25,call,1.8015
20212,229.5929,173.3498,0.25,0.05,0.25,call,58.4751
20213,232.2508,122.9594,0.25,0.05,0.25,call,110.8188
20214,261.0606,241.7328,0.25,0.05,0.25,call,26.6697
20215,66.7104,263.4164,0.25,0.05,0.25,call,0.0
20216,285.4561,232.8487,0.25,0.05,0.25,call,56.0438
20217,55.9836,245.1965,0.25,0.05,0.25,call,0.0
20218,93.1188,239.3288,0.25,0.05,0.25,call,0.0
20219,241.6508,161.0029,0.25,0.05,0.25,call,82.6505
20220,272.0517,289.1062,0.25,0.05,0.25,call,8.1846
20221,212.5433,252.306,0.25,0.05,0.25,call,1.3878
20222,117.0816,206.8578,0.25,0.05,0.25,call,0.0
20223,228.7564,153.2964,0.25,0.05,0.25,call,77.3672
20224,252.3357,167.0187,0.25,0.05,0.25,call,87.3939
20225,262.7093,111.3299,0.25,0.05,0.25,call,152.7624
20226,296.0983,272.3634,0.25,0.05,0.25,call,31.5947
20227,131.7502,71.6358,0.25,0.05,0.25,call,61.0042
20228,221.0711,145.1514,0.25,0.05,0.25,call,77.7243
20229,292.4857,119.5531,0.25,0.05,0.25,call,174.4176
20230,119.4406,187.3052,0.25,0.05,0.25,call,0.0011
20231,238.984,286.9626,0.25,0.05,0.25,call,1.2899
20232,165.7508,114.2709,0.25,0.05,0.25,call,52.9044
20233,271.6004,236.6478,0.25,0.05,0.25,call,39.6493
20234,218.5906,196.2619,0.25,0.05,0.25,call,27.0672
20235,218.8912,145.7818,0.25,0.05,0.25,call,74.9227
20236,168.8835,295.4006,0.25,0.05,0.25,call,0.0
20237,269.2529,242.0015,0.25,0.05,0.25,call,33.1374
20238,160.6025,144.6439,0.25,0.05,0.25,call,19.5283
20239,172.5706,179.4934,0.25,0.05,0.25,call,6.5703
20240,86.7904,250.3685,0.25,0.05,0.25,call,0.0
20241,203.8855,127.8527,0.25,0.05,0.25,call,77.6213
20242,232.6353,209.3879,0.25,0.05,0.25,call,28.392
20243,150.6187,110.1465,0.25,0.05,0.25,call,41.8636
20244,248.9274,61.4152,0.25,0.05,0.25,call,188.2751
20245,227.024,252.1059,0.25,0.05,0.25,call,3.9727
20246,163.3551,135.8587,0.25,0.05,0.25,call,29.6401
20247,114.1114,181.2057,0.25,0.05,0.25,call,0.0007
20248,180.597,116.8055,0.25,0.05,0.25,call,65.2433
20249,238.3277,91.7135,0.25,0.05,0.25,call,147.7534
20250,213.1011,64.5136,0.25,0.05,0.25,call,149.3889
20251,80.0373,111.4365,0.25,0.05,0.25,call,0.0202
20252,268.5299,125.9686,0.25,0.05,0.25,call,144.1261
20253,71.5394,102.0622,0.25,0.05,0.25,call,0.0098
20254,200.5044,197.5697,0.25,0.05,0.25,call,12.7853
20255,212.4539,225.7324,0.25,0.05,0.25,call,6.4045
20256,191.1442,252.1369,0.25,0.05,0.25,call,0.1687
20257,155.086,136.7327,0.25,0.05,0.25,call,21.2729
20258,263.2765,241.7659,0.25,0.05,0.25,call,28.3985
20259,169.562,232.4046,0.25,0.05,0.25,call,0.0626
20260,186.3182,82.1978,0.25,0.05,0.25,call,105.1415
20261,172.0206,204.6561,0.25,0.05,0.25,call,1.0831
20262,196.1763,291.1449,0.25,0.05,0.25,call,0.0092
20263,295.1508,257.7603,0.25,0.05,0.25,call,42.5775
20264,87.3856,137.4507,0.25,0.05,0.25,call,0.0007
20265,122.4018,286.3392,0.25,0.05,0.25,call,0.0
20266,219.7637,154.6019,0.25,0.05,0.25,call,67.0942
20267,221.7086,138.5892,0.25,0.05,0.25,call,84.8412
20268,204.9538,115.2644,0.25,0.05,0.25,call,91.1213
20269,58.5084,178.4752,0.25,0.05,0.25,call,0.0
20270,297.3074,110.3832,0.25,0.05,0.25,call,188.2953
20271,96.7999,227.4137,0.25,0.05,0.25,call,0.0
20272,152.2647,60.0064,0.25,0.05,0.25,call,93.0037
20273,115.9539,150.2775,0.25,0.05,0.25,call,0.1489
20274,218.6451,178.3552,0.25,0.05,0.25,call,42.9224
20275,284.266,208.9156,0.25,0.05,0.25,call,77.9953
20276,166.44,138.6617,0.25,0.05,0.25,call,29.9809
20277,168.6353,250.1607,0.25,0.05,0.25,call,0.008
20278,120.1992,282.6063,0.25,0.05,0.25,call,0.0
20279,265.0839,61.3395,0.25,0.05,0.25,call,204.5064
20280,195.8716,151.9867,0.25,0.05,0.25,call,45.9005
20281,126.8087,285.4468,0.25,0.05,0.25,call,0.0
20282,86.2467,152.5542,0.25,0.05,0.25,call,0.0
20283,184.2834,145.8204,0.25,0.05,0.25,call,40.46
20284,199.456,296.5753,0.25,0.05,0.25,call,0.0089
20285,50.8991,68.4501,0.25,0.05,0.25,call,0.0292
20286,128.48,263.6076,0.25,0.05,0.25,call,0.0
20287,191.6818,222.248,0.25,0.05,0.25,call,1.8146
20288,282.9109,248.7613,0.25,0.05,0.25,call,39.3712
20289,64.9187,171.8232,0.25,0.05,0.25,call,0.0
20290,241.2474,285.9614,0.25,0.05,0.25,call,1.6133
20291,128.4893,165.674,0.25,0.05,0.25,call,0.1833
20292,190.9145,288.0515,0.25,0.05,0.25,call,0.0056
20293,286.4858,282.401,0.25,0.05,0.25,call,18.2079
20294,255.3579,132.9671,0.25,0.05,0.25,call,124.0426
20295,215.3273,272.8965,0.25,0.05,0.25,call,0.4342
20296,180.7164,63.0088,0.25,0.05,0.25,call,118.4903
20297,196.2113,174.474,0.25,0.05,0.25,call,25.6781
20298,183.9892,191.0329,0.25,0.05,0.25,call,7.1361
20299,85.4859,266.33,0.25,0.05,0.25,call,0.0
20300,83.8233,261.7954,0.25,0.05,0.25,call,0.0
20301,128.9113,71.0948,0.25,0.05,0.25,call,58.6996
20302,64.315,89.7843,0.25,0.05,0.25,call,0.0152
20303,253.1593,206.8628,0.25,0.05,0.25,call,49.3658
20304,238.7091,127.155,0.25,0.05,0.25,call,113.1337
20305,244.5192,161.3573,0.25,0.05,0.25,call,85.1682
20306,63.1861,78.416,0.25,0.05,0.25,call,0.1901
20307,236.6593,248.1966,0.25,0.05,0.25,call,8.2471
20308,247.8386,179.8539,0.25,0.05,0.25,call,70.2501
20309,243.5353,103.8585,0.25,0.05,0.25,call,140.9669
20310,112.5709,207.837,0.25,0.05,0.25,call,0.0
20311,223.9838,136.8203,0.25,0.05,0.25,call,88.8633
20312,101.6955,178.5823,0.25,0.05,0.25,call,0.0
20313,88.041,216.4311,0.25,0.05,0.25,call,0.0
20314,159.9509,160.8022,0.25,0.05,0.25,call,8.5289
20315,148.689,130.5536,0.25,0.05,0.25,call,20.8512
20316,149.9823,143.3164,0.25,0.05,0.25,call,12.253
20317,265.2025,130.0501,0.25,0.05,0.25,call,136.7679
20318,64.6632,290.5345,0.25,0.05,0.25,call,0.0
20319,173.3744,183.6112,0.25,0.05,0.25,call,5.4229
20320,81.1228,181.6771,0.25,0.05,0.25,call,0.0
20321,260.1221,75.1552,0.25,0.05,0.25,call,185.9006
20322,198.0503,236.5804,0.25,0.05,0.25,call,1.1661
20323,187.7585,236.7031,0.25,0.05,0.25,call,0.4196
20324,137.5381,246.5088,0.25,0.05,0.25,call,0.0
20325,283.187,121.4133,0.25,0.05,0.25,call,163.2819
20326,203.5378,206.8743,0.25,0.05,0.25,call,9.7837
20327,285.4644,72.4912,0.25,0.05,0.25,call,213.8736
20328,299.5989,286.3087,0.25,0.05,0.25,call,24.4598
20329,80.1221,91.8979,0.25,0.05,0.25,call,0.892
20330,65.5521,241.0648,0.25,0.05,0.25,call,0.0
20331,199.6344,198.3928,0.25,0.05,0.25,call,11.8199
20332,107.0252,143.6523,0.25,0.05,0.25,call,0.0643
20333,295.2718,191.4016,0.25,0.05,0.25,call,106.2491
20334,255.853,70.9861,0.25,0.05,0.25,call,185.7487
20335,105.4093,160.4254,0.25,0.05,0.25,call,0.0024
20336,145.9497,181.5925,0.25,0.05,0.25,call,0.4187
20337,74.9982,123.3785,0.25,0.05,0.25,call,0.0001
20338,214.4128,169.1373,0.25,0.05,0.25,call,47.5785
20339,231.6002,295.7039,0.25,0.05,0.25,call,0.4032
20340,54.9081,76.1003,0.25,0.05,0.25,call,0.0155
20341,117.2372,153.3192,0.25,0.05,0.25,call,0.1245
20342,84.193,260.6416,0.25,0.05,0.25,call,0.0
20343,251.4544,180.5382,0.25,0.05,0.25,call,73.1826
20344,75.2198,203.7668,0.25,0.05,0.25,call,0.0
20345,130.5584,286.5578,0.25,0.05,0.25,call,0.0
20346,195.6804,110.0507,0.25,0.05,0.25,call,86.9967
20347,226.5425,140.6266,0.25,0.05,0.25,call,87.6631
20348,164.6998,249.849,0.25,0.05,0.25,call,0.0041
20349,82.8675,225.9674,0.25,0.05,0.25,call,0.0
20350,134.911,52.6822,0.25,0.05,0.25,call,82.8832
20351,248.6503,266.7719,0.25,0.05,0.25,call,6.697
20352,287.8077,289.3526,0.25,0.05,0.25,call,15.34
20353,128.2827,227.4611,0.25,0.05,0.25,call,0.0
20354,263.4251,107.8393,0.25,0.05,0.25,call,156.9253
20355,191.5898,239.0569,0.25,0.05,0.25,call,0.5211
20356,125.9697,64.4563,0.25,0.05,0.25,call,62.3141
20357,183.0544,295.129,0.25,0.05,0.25,call,0.0007
20358,281.2488,204.4435,0.25,0.05,0.25,call,79.3818
20359,283.3002,76.4449,0.25,0.05,0.25,call,207.8049
20360,112.5978,279.1399,0.25,0.05,0.25,call,0.0
20361,171.006,144.0054,0.25,0.05,0.25,call,29.3936
20362,114.7898,180.2215,0.25,0.05,0.25,call,0.001
20363,212.7094,122.5615,0.25,0.05,0.25,call,91.6704
20364,90.5103,132.1739,0.25,0.05,0.25,call,0.0066
20365,274.8586,281.1644,0.25,0.05,0.25,call,12.4068
20366,136.7924,76.2907,0.25,0.05,0.25,call,61.4494
20367,51.266,299.8558,0.25,0.05,0.25,call,0.0
20368,221.4404,63.3918,0.25,0.05,0.25,call,158.8361
20369,279.4434,168.8983,0.25,0.05,0.25,call,112.6433
20370,267.3568,273.0984,0.25,0.05,0.25,call,12.2405
20371,276.4422,291.0828,0.25,0.05,0.25,call,9.22
20372,195.7187,282.8884,0.25,0.05,0.25,call,0.0189
20373,296.77,151.8089,0.25,0.05,0.25,call,146.8469
20374,159.1433,102.9677,0.25,0.05,0.25,call,57.4553
20375,282.425,69.4296,0.25,0.05,0.25,call,213.8579
20376,213.6985,264.669,0.25,0.05,0.25,call,0.6676
20377,193.6589,280.3369,0.25,0.05,0.25,call,0.018
20378,129.6091,107.7046,0.25,0.05,0.25,call,23.5985
20379,213.5751,217.327,0.25,0.05,0.25,call,10.1519
20380,287.4197,195.0515,0.25,0.05,0.25,call,94.7966
20381,268.9554,271.3345,0.25,0.05,0.25,call,13.8804
20382,192.0197,119.201,0.25,0.05,0.25,call,74.2996
20383,286.4245,194.7778,0.25,0.05,0.25,call,94.072
20384,231.3982,87.0559,0.25,0.05,0.25,call,145.4238
20385,279.3274,258.518,0.25,0.05,0.25,call,28.6307
20386,205.3235,277.4656,0.25,0.05,0.25,call,0.1056
20387,284.1616,185.294,0.25,0.05,0.25,call,101.1709
20388,135.4149,184.4585,0.25,0.05,0.25,call,0.0579
20389,180.842,226.9045,0.25,0.05,0.25,call,0.4427
20390,73.9559,123.3282,0.25,0.05,0.25,call,0.0001
20391,153.4287,146.9965,0.25,0.05,0.25,call,12.2855
20392,213.4627,51.6318,0.25,0.05,0.25,call,162.4723
20393,226.4898,243.0651,0.25,0.05,0.25,call,6.0798
20394,81.3474,188.928,0.25,0.05,0.25,call,0.0
20395,277.7298,284.3993,0.25,0.05,0.25,call,12.4067
20396,112.4423,129.1076,0.25,0.05,0.25,call,1.2321
20397,294.9186,135.83,0.25,0.05,0.25,call,160.776
20398,227.6252,200.4696,0.25,0.05,0.25,call,31.4066
20399,98.489,209.7801,0.25,0.05,0.25,call,0.0
20400,62.2914,276.085,0.25,0.05,0.25,call,0.0
20401,220.0519,63.2234,0.25,0.05,0.25,call,157.6139
20402,226.5131,163.2837,0.25,0.05,0.25,call,65.2815
20403,111.305,84.3101,0.25,0.05,0.25,call,28.0834
20404,267.478,182.7648,0.25,0.05,0.25,call,86.9897
20405,144.5401,99.6242,0.25,0.05,0.25,call,46.1578
20406,110.546,275.8715,0.25,0.05,0.25,call,0.0
20407,117.7604,175.8768,0.25,0.05,0.25,call,0.0046
20408,296.4374,243.9537,0.25,0.05,0.25,call,56.1881
20409,243.5142,293.0787,0.25,0.05,0.25,call,1.2638
20410,265.6452,81.9019,0.25,0.05,0.25,call,184.7607
20411,145.7883,216.5551,0.25,0.05,0.25,call,0.0067
20412,172.6593,228.952,0.25,0.05,0.25,call,0.1359
20413,84.4687,97.885,0.25,0.05,0.25,call,0.8063
20414,192.9968,290.8755,0.25,0.05,0.25,call,0.0058
20415,86.8502,219.8652,0.25,0.05,0.25,call,0.0
20416,260.0897,272.4844,0.25,0.05,0.25,call,9.1669
20417,161.2698,217.9511,0.25,0.05,0.25,call,0.0828
20418,217.3731,269.3278,0.25,0.05,0.25,call,0.674
20419,205.5956,70.87,0.25,0.05,0.25,call,135.6059
20420,266.4401,160.1644,0.25,0.05,0.25,call,108.2654
20421,108.0814,81.9117,0.25,0.05,0.25,call,27.2277
20422,122.8556,152.3129,0.25,0.05,0.25,call,0.3767
20423,113.3402,258.0459,0.25,0.05,0.25,call,0.0
20424,261.4294,158.0389,0.25,0.05,0.25,call,105.3538
20425,116.7688,89.9314,0.25,0.05,0.25,call,28.0186
20426,165.6387,249.4182,0.25,0.05,0.25,call,0.0051
20427,115.1702,199.1074,0.25,0.05,0.25,call,0.0
20428,293.2695,74.0829,0.25,0.05,0.25,call,220.1069
20429,68.9917,60.5014,0.25,0.05,0.25,call,9.7391
20430,179.7944,69.9531,0.25,0.05,0.25,call,110.7103
20431,276.0395,100.168,0.25,0.05,0.25,call,177.1157
20432,242.2323,66.2834,0.25,0.05,0.25,call,176.7723
20433,66.7772,95.9795,0.25,0.05,0.25,call,0.0075
20434,226.8258,75.5469,0.25,0.05,0.25,call,152.2173
20435,225.3368,61.8695,0.25,0.05,0.25,call,164.2359
20436,156.0139,284.373,0.25,0.05,0.25,call,0.0
20437,156.2593,175.761,0.25,0.05,0.25,call,2.2986
20438,227.6058,147.6111,0.25,0.05,0.25,call,81.8294
20439,259.35,90.4458,0.25,0.05,0.25,call,170.0278
20440,262.3504,51.6409,0.25,0.05,0.25,call,211.3509
20441,294.5537,199.3468,0.25,0.05,0.25,call,97.6884
20442,124.5025,54.6554,0.25,0.05,0.25,call,70.526
20443,86.727,266.3814,0.25,0.05,0.25,call,0.0
20444,283.2621,203.4191,0.25,0.05,0.25,call,82.3967
20445,84.2032,81.8671,0.25,0.05,0.25,call,6.0044
20446,240.9869,244.4647,0.25,0.05,0.25,call,11.8014
20447,291.52,183.4887,0.25,0.05,0.25,call,110.311
20448,251.2626,230.965,0.25,0.05,0.25,call,26.9283
20449,240.6685,261.7965,0.25,0.05,0.25,call,5.4868
20450,200.0537,154.7299,0.25,0.05,0.25,call,47.3669
20451,235.8044,259.6456,0.25,0.05,0.25,call,4.6101
20452,260.7696,134.2205,0.25,0.05,0.25,call,128.2164
20453,60.7028,159.6605,0.25,0.05,0.25,call,0.0
20454,210.4952,137.4513,0.25,0.05,0.25,call,74.7525
20455,111.9557,139.7323,0.25,0.05,0.25,call,0.3029
20456,275.9047,216.0031,0.25,0.05,0.25,call,62.8046
20457,84.813,244.3305,0.25,0.05,0.25,call,0.0
20458,271.7181,137.0656,0.25,0.05,0.25,call,136.3552
20459,234.9997,164.3995,0.25,0.05,0.25,call,72.6532
20460,171.4028,221.4596,0.25,0.05,0.25,call,0.2345
20461,168.38,186.9837,0.25,0.05,0.25,call,2.9463
20462,163.2239,148.1019,0.25,0.05,0.25,call,18.9793
20463,264.1646,240.8888,0.25,0.05,0.25,call,29.7857
20464,208.2434,171.2206,0.25,0.05,0.25,call,39.6148
20465,166.3297,242.245,0.25,0.05,0.25,call,0.0131
20466,91.3473,250.3689,0.25,0.05,0.25,call,0.0
20467,52.4184,66.5701,0.25,0.05,0.25,call,0.1015
20468,205.5271,214.5918,0.25,0.05,0.25,call,7.5134
